Fire Name,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Year,GaugeDist_m,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm,Response
Station,stn,stn_9688,Training,CA,11,397635.2683,3799232.871,2009,1386.81,9.933,22,2.21,11.2,9.2,7.2,0.2065091,0.479913483,0.292765137,0.15,2.8,4.6,7.2,0
Station,stn,stn_9688,Training,CA,11,397635.2683,3799232.871,2009,1386.81,0,0,0,NaN,NaN,NaN,0.2065091,0.479913483,0.292765137,0.15,NaN,NaN,NaN,0
Station,stn,stn_9771,Training,CA,11,397295.2683,3799165.371,2009,1080.82,9.933,22,2.21,11.2,9.2,7.2,0.0229,0.843014374,0.364946564,0.15,2.8,4.6,7.2,0
Station,stn,stn_9771,Training,CA,11,397295.2683,3799165.371,2009,1080.82,0,0,0,NaN,NaN,NaN,0.0229,0.843014374,0.364946564,0.15,NaN,NaN,NaN,0
Station,stn,stn_9839,Training,CA,11,396775.2683,3799172.871,2009,829.405166,9.933,22,2.21,11.2,9.2,7.2,0.03261,0.160340271,0.18389212,0.15,2.8,4.6,7.2,0
Station,stn,stn_9839,Training,CA,11,396775.2683,3799172.871,2009,829.405166,0,0,0,NaN,NaN,NaN,0.03261,0.160340271,0.18389212,0.15,NaN,NaN,NaN,0
Station,stn,stn_9849,Training,CA,11,397282.7683,3799117.871,2009,1021.65,9.933,22,2.21,11.2,9.2,7.2,0.0293462,0.807145615,0.335026245,0.15,2.8,4.6,7.2,0
Station,stn,stn_9849,Training,CA,11,397282.7683,3799117.871,2009,1021.65,0,0,0,NaN,NaN,NaN,0.0293462,0.807145615,0.335026245,0.15,NaN,NaN,NaN,0
Station,stn,stn_9868,Training,CA,11,396682.7683,3799095.371,2009,643.804269,9.933,22,2.21,11.2,9.2,7.2,0.1178238,0.114269991,0.176704224,0.15,2.8,4.6,7.2,0
Station,stn,stn_9954,Training,CA,11,397010.2683,3798935.371,2009,563.981218,9.933,22,2.21,11.2,9.2,7.2,0.0442217,0.582325401,0.241397583,0.15,2.8,4.6,7.2,0
Sula,sul,sul_1110,Test,MT,12,262312.4244,5083989.005,2000,1395.75,0,8.128,0,24.384,15.748,7.874,2.3089499,0.221258106,0.459015778,0.1198171,6.096,7.874,7.874,0
Sula,sul,sul_1170,Test,MT,12,261947.4244,5083659.005,2000,1357.34,0,9.144,0,25.4,15.748,8.89,1.4371166,0.213508987,0.467231232,0.1199999,6.35,7.874,8.89,1
Sula,sul,sul_1241,Test,MT,12,261702.4244,5083224.005,2000,661.381824,0,9.144,0,25.4,15.748,8.89,0.0685833,0.232688484,0.345315155,0.12,6.35,7.874,8.89,0
Sula,sul,sul_1343,Test,MT,12,263547.4244,5082864.005,2000,2477.57,0,8.128,0,24.384,15.748,7.874,0.4204696,0.532737961,0.608631104,0.1202202,6.096,7.874,7.874,1
Sula,sul,sul_1428,Test,MT,12,261032.4244,5082404.005,2000,811.791146,0,9.144,0,25.4,15.748,8.89,0.5266,0.305418358,0.669607971,0.12,6.35,7.874,8.89,0
Sula,sul,sul_1664,Test,MT,12,260962.4244,5081569.005,2000,1986.73,0,9.144,0,25.4,15.748,8.89,0.8591286,0.257483253,0.511962677,0.1199999,6.35,7.874,8.89,0
Topanga,top,top_1209,Training,CA,11,348540.5599,3789071.25,2005,2708.16,31.083,81.53,2.62,15.24,14.22,11.68,2.2539999,0.105156822,0.393863617,0.123316,3.81,7.11,11.68,0
Topanga,top,top_1209,Training,CA,11,348540.5599,3789071.25,2005,2708.16,19.9,62.74,3.15,14.22,9.65,8.38,2.2539999,0.105156822,0.393863617,0.123316,3.555,4.825,8.38,0
Topanga,top,top_1209,Training,CA,11,348540.5599,3789071.25,2005,2708.16,5.767,20.32,3.52,13.21,12.19,10.41,2.2539999,0.105156822,0.393863617,0.123316,3.3025,6.095,10.41,0
Topanga,top,top_1764,Training,CA,11,348113.0599,3787818.75,2005,3256.6,31.083,81.53,2.62,15.24,14.22,11.68,5.175509,0.184509296,0.456578369,0.1270615,3.81,7.11,11.68,0
Topanga,top,top_1764,Training,CA,11,348113.0599,3787818.75,2005,3256.6,19.9,62.74,3.15,14.22,9.65,8.38,5.175509,0.184509296,0.456578369,0.1270615,3.555,4.825,8.38,0
Topanga,top,top_1764,Training,CA,11,348113.0599,3787818.75,2005,3256.6,5.767,20.32,3.52,13.21,12.19,10.41,5.175509,0.184509296,0.456578369,0.1270615,3.3025,6.095,10.41,0
Topanga,top,top_3022,Training,CA,11,339228.0599,3783913.75,2005,2798.6,28.183,73.91,2.62,17.27,14.22,11.43,0.6152818,0.050710645,0.336265747,0.3105036,4.3175,7.11,11.43,0
Topanga,top,top_3022,Training,CA,11,339228.0599,3783913.75,2005,2798.6,18.5,64.52,3.49,13.21,10.16,9.4,0.6152818,0.050710645,0.336265747,0.3105036,3.3025,5.08,9.4,0
Topanga,top,top_3022,Training,CA,11,339228.0599,3783913.75,2005,2798.6,7.417,20.57,2.77,11.18,10.16,9.14,0.6152818,0.050710645,0.336265747,0.3105036,2.795,5.08,9.14,0
Topanga,top,top_3207,Training,CA,11,339393.0599,3783358.75,2005,3417.65,28.183,73.91,2.62,17.27,14.22,11.43,0.2063273,0.040822511,0.353095123,0.3046425,4.3175,7.11,11.43,0
Topanga,top,top_3207,Training,CA,11,339393.0599,3783358.75,2005,3417.65,18.5,64.52,3.49,13.21,10.16,9.4,0.2063273,0.040822511,0.353095123,0.3046425,3.3025,5.08,9.4,0
Topanga,top,top_3207,Training,CA,11,339393.0599,3783358.75,2005,3417.65,7.417,20.57,2.77,11.18,10.16,9.14,0.2063273,0.040822511,0.353095123,0.3046425,2.795,5.08,9.14,0
Topanga,top,top_3270,Training,CA,11,339363.0599,3782998.75,2005,3276.87,28.283,79.25,2.8,18.29,16.26,13.97,0.33744,0.05222188,0.380428101,0.3021753,4.5725,8.13,13.97,0
Topanga,top,top_3270,Training,CA,11,339363.0599,3782998.75,2005,3276.87,18.533,62.23,3.36,13.21,12.19,10.16,0.33744,0.05222188,0.380428101,0.3021753,3.3025,6.095,10.16,0
Topanga,top,top_3270,Training,CA,11,339363.0599,3782998.75,2005,3276.87,6.617,14.73,2.23,11.18,8.64,7.37,0.33744,0.05222188,0.380428101,0.3021753,2.795,4.32,7.37,0
Topanga,top,top_3327,Training,CA,11,342980.5599,3782776.25,2005,1187.59,28.283,79.25,2.8,18.29,16.26,13.97,0.6980769,0.090382442,0.403231415,0.3199998,4.5725,8.13,13.97,0
Topanga,top,top_3327,Training,CA,11,342980.5599,3782776.25,2005,1187.59,18.533,62.23,3.36,13.21,12.19,10.16,0.6980769,0.090382442,0.403231415,0.3199998,3.3025,6.095,10.16,0
Topanga,top,top_3327,Training,CA,11,342980.5599,3782776.25,2005,1187.59,6.617,14.73,2.23,11.18,8.64,7.37,0.6980769,0.090382442,0.403231415,0.3199998,2.795,4.32,7.37,0
Topanga,top,top_3380,Training,CA,11,343223.0599,3782538.75,2005,1573.15,28.283,79.25,2.8,18.29,16.26,13.97,5.8382702,0.051122427,0.396272339,0.282943,4.5725,8.13,13.97,0
Topanga,top,top_3380,Training,CA,11,343223.0599,3782538.75,2005,1573.15,18.533,62.23,3.36,13.21,12.19,10.16,5.8382702,0.051122427,0.396272339,0.282943,3.3025,6.095,10.16,0
Topanga,top,top_3380,Training,CA,11,343223.0599,3782538.75,2005,1573.15,6.617,14.73,2.23,11.18,8.64,7.37,5.8382702,0.051122427,0.396272339,0.282943,2.795,4.32,7.37,0
Topanga,top,top_3471,Training,CA,11,339718.0599,3782343.75,2005,3234.82,28.283,79.25,2.8,18.29,16.26,13.97,0.3026809,0.065171666,0.386855469,0.3074866,4.5725,8.13,13.97,0
Topanga,top,top_3471,Training,CA,11,339718.0599,3782343.75,2005,3234.82,18.533,62.23,3.36,13.21,12.19,10.16,0.3026809,0.065171666,0.386855469,0.3074866,3.3025,6.095,10.16,0
Topanga,top,top_3471,Training,CA,11,339718.0599,3782343.75,2005,3234.82,6.617,14.73,2.23,11.18,8.64,7.37,0.3026809,0.065171666,0.386855469,0.3074866,2.795,4.32,7.37,0
Topanga,top,top_3521,Training,CA,11,340043.0599,3781938.75,2005,3161.89,28.283,79.25,2.8,18.29,16.26,13.97,0.624145,0.032380736,0.275996033,0.3199113,4.5725,8.13,13.97,0
Topanga,top,top_3521,Training,CA,11,340043.0599,3781938.75,2005,3161.89,18.533,62.23,3.36,13.21,12.19,10.16,0.624145,0.032380736,0.275996033,0.3199113,3.3025,6.095,10.16,0
Topanga,top,top_3521,Training,CA,11,340043.0599,3781938.75,2005,3161.89,6.617,14.73,2.23,11.18,8.64,7.37,0.624145,0.032380736,0.275996033,0.3199113,2.795,4.32,7.37,0
Topanga,top,top_3563,Training,CA,11,340283.0599,3781428.75,2005,3098.6,28.283,79.25,2.8,18.29,16.26,13.97,0.3573682,0,0.10126239,0.3199999,4.5725,8.13,13.97,0
Topanga,top,top_3563,Training,CA,11,340283.0599,3781428.75,2005,3098.6,18.533,62.23,3.36,13.21,12.19,10.16,0.3573682,0,0.10126239,0.3199999,3.3025,6.095,10.16,0
Topanga,top,top_3563,Training,CA,11,340283.0599,3781428.75,2005,3098.6,6.617,14.73,2.23,11.18,8.64,7.37,0.3573682,0,0.10126239,0.3199999,2.795,4.32,7.37,0
Topanga,top,top_3661,Training,CA,11,340853.0599,3780818.75,2005,3346.81,28.283,79.25,2.8,18.29,16.26,13.97,7.5846181,0.116686249,0.403800598,0.2468191,4.5725,8.13,13.97,0
Topanga,top,top_3661,Training,CA,11,340853.0599,3780818.75,2005,3346.81,18.533,62.23,3.36,13.21,12.19,10.16,7.5846181,0.116686249,0.403800598,0.2468191,3.3025,6.095,10.16,0
Topanga,top,top_3661,Training,CA,11,340853.0599,3780818.75,2005,3346.81,6.617,14.73,2.23,11.18,8.64,7.37,7.5846181,0.116686249,0.403800598,0.2468191,2.795,4.32,7.37,0
Waldo Canyon,wal,wal_1472,Test,CO,13,501099.5753,4308732.596,2012,3460.28,7.166667,20.066,2.799907,12.192,10.16,8.89,2.556638,0.288182125,0.237680267,0.1800001,3.048,5.08,8.89,0
Waldo Canyon,wal,wal_1472,Test,CO,13,501099.5753,4308732.596,2012,3460.28,0.5,5.842,11.684,19.304,11.684,NaN,2.556638,0.288182125,0.237680267,0.1800001,4.826,5.842,NaN,0
Waldo Canyon,wal,wal_1472,Test,CO,13,501099.5753,4308732.596,2012,3460.28,4.75,13.97,2.941053,20.32,12.192,8.128,2.556638,0.288182125,0.237680267,0.1800001,5.08,6.096,8.128,0
Waldo Canyon,wal,wal_1748,Test,CO,13,501429.5753,4307792.596,2012,3714.54,7.333333,13.97,1.905,12.192,8.128,4.064,4.4891143,0.404657402,0.333742554,0.1850097,3.048,4.064,4.064,0
Waldo Canyon,wal,wal_1748,Test,CO,13,501429.5753,4307792.596,2012,3714.54,0.833333,26.924,32.3088,59.944,51.816,NaN,4.4891143,0.404657402,0.333742554,0.1850097,14.986,25.908,NaN,0
Waldo Canyon,wal,wal_1748,Test,CO,13,501429.5753,4307792.596,2012,3714.54,4.25,25.908,6.096,64.008,37.592,21.844,4.4891143,0.404657402,0.333742554,0.1850097,16.002,18.796,21.844,0
Waldo Canyon,wal,wal_1949,Test,CO,13,502057.0753,4307090.096,2012,2827.38,7.333333,13.97,1.905,12.192,8.128,4.064,0.88958,0.596788597,0.38637677,0.2116853,3.048,4.064,4.064,0
Waldo Canyon,wal,wal_1949,Test,CO,13,502057.0753,4307090.096,2012,2827.38,0.833333,26.924,32.3088,59.944,51.816,NaN,0.88958,0.596788597,0.38637677,0.2116853,14.986,25.908,NaN,0
Waldo Canyon,wal,wal_1949,Test,CO,13,502057.0753,4307090.096,2012,2827.38,4.25,25.908,6.096,64.008,37.592,21.844,0.88958,0.596788597,0.38637677,0.2116853,16.002,18.796,21.844,0
Waldo Canyon,wal,wal_2065,Test,CO,13,502519.5753,4306822.596,2012,2326.01,7.333333,13.97,1.905,12.192,8.128,4.064,0.58512,0.504646683,0.341891235,0.2299999,3.048,4.064,4.064,0
Waldo Canyon,wal,wal_2065,Test,CO,13,502519.5753,4306822.596,2012,2326.01,0.833333,26.924,32.3088,59.944,51.816,NaN,0.58512,0.504646683,0.341891235,0.2299999,14.986,25.908,NaN,0
Waldo Canyon,wal,wal_2065,Test,CO,13,502519.5753,4306822.596,2012,2326.01,4.25,25.908,6.096,64.008,37.592,21.844,0.58512,0.504646683,0.341891235,0.2299999,16.002,18.796,21.844,0
Waldo Canyon,wal,wal_2125,Test,CO,13,502712.0753,4306375.096,2012,2461.24,7.333333,13.97,1.905,12.192,8.128,4.064,0.2168809,0.56848568,0.29606781,0.23,3.048,4.064,4.064,0
Waldo Canyon,wal,wal_2125,Test,CO,13,502712.0753,4306375.096,2012,2461.24,0.833333,26.924,32.3088,59.944,51.816,NaN,0.2168809,0.56848568,0.29606781,0.23,14.986,25.908,NaN,0
Waldo Canyon,wal,wal_2125,Test,CO,13,502712.0753,4306375.096,2012,2461.24,4.25,25.908,6.096,64.008,37.592,21.844,0.2168809,0.56848568,0.29606781,0.23,16.002,18.796,21.844,0
Waldo Canyon,wal,wal_2273,Test,CO,13,510399.5753,4306252.596,2012,2775.4,16.666667,9.398,0.56388,21.336,14.224,7.366,0.99562,0.33459465,0.327787537,0.2162503,5.334,7.112,7.366,0
Waldo Canyon,wal,wal_2273,Test,CO,13,510399.5753,4306252.596,2012,2775.4,6.666667,20.32,3.048,22.352,15.748,10.922,0.99562,0.33459465,0.327787537,0.2162503,5.588,7.874,10.922,0
Waldo Canyon,wal,wal_2398,Test,CO,13,503237.0753,4305730.096,2012,2270.66,7.333333,13.97,1.905,12.192,8.128,4.064,1.7758,0.603422432,0.391461365,0.2299998,3.048,4.064,4.064,0
Waldo Canyon,wal,wal_2398,Test,CO,13,503237.0753,4305730.096,2012,2270.66,0.833333,26.924,32.3088,59.944,51.816,NaN,1.7758,0.603422432,0.391461365,0.2299998,14.986,25.908,NaN,1
Waldo Canyon,wal,wal_2398,Test,CO,13,503237.0753,4305730.096,2012,2270.66,4.25,25.908,6.096,64.008,37.592,21.844,1.7758,0.603422432,0.391461365,0.2299998,16.002,18.796,21.844,0
Waldo Canyon,wal,wal_2522,Test,CO,13,503659.5753,4304722.596,2012,3421.02,7.333333,13.97,1.905,12.192,8.128,4.064,1.316695,0.424580498,0.395180786,0.241033,3.048,4.064,4.064,0
Waldo Canyon,wal,wal_2522,Test,CO,13,503659.5753,4304722.596,2012,3421.02,0.833333,26.924,32.3088,59.944,51.816,NaN,1.316695,0.424580498,0.395180786,0.241033,14.986,25.908,NaN,1
Waldo Canyon,wal,wal_2522,Test,CO,13,503659.5753,4304722.596,2012,3421.02,4.25,25.908,6.096,64.008,37.592,21.844,1.316695,0.424580498,0.395180786,0.241033,16.002,18.796,21.844,0
Waldo Canyon,wal,wal_2538,Test,CO,13,503217.0753,4304695.096,2012,3023.89,7.333333,13.97,1.905,12.192,8.128,4.064,0.4179818,0.036643288,0.181624954,0.2331243,3.048,4.064,4.064,0
Waldo Canyon,wal,wal_2538,Test,CO,13,503217.0753,4304695.096,2012,3023.89,4.25,25.908,6.096,64.008,37.592,21.844,0.4179818,0.036643288,0.181624954,0.2331243,16.002,18.796,21.844,0
Waldo Canyon,wal,wal_2649,Test,CO,13,506992.0753,4303905.096,2012,1467.57,7,6.096,0.870857,12.192,6.096,3.048,5.425405,0.508290367,0.381476837,0.2299998,3.048,3.048,3.048,1
Waldo Canyon,wal,wal_2649,Test,CO,13,506992.0753,4303905.096,2012,1467.57,0.416667,13.208,31.6992,40.64,NaN,NaN,5.425405,0.508290367,0.381476837,0.2299998,10.16,NaN,NaN,0
Waldo Canyon,wal,wal_2649,Test,CO,13,506992.0753,4303905.096,2012,1467.57,4.083333,40.894,10.014857,103.632,68.072,36.83,5.425405,0.508290367,0.381476837,0.2299998,25.908,34.036,36.83,1
Waldo Canyon,wal,wal_2699,Test,CO,13,505759.5753,4303357.596,2012,3034.97,7,6.096,0.870857,12.192,6.096,3.048,3.8232529,0.470206871,0.415345825,0.2394766,3.048,3.048,3.048,1
Waldo Canyon,wal,wal_2699,Test,CO,13,505759.5753,4303357.596,2012,3034.97,0.416667,13.208,31.6992,40.64,NaN,NaN,3.8232529,0.470206871,0.415345825,0.2394766,10.16,NaN,NaN,1
Waldo Canyon,wal,wal_2699,Test,CO,13,505759.5753,4303357.596,2012,3034.97,4.083333,40.894,10.014857,103.632,68.072,36.83,3.8232529,0.470206871,0.415345825,0.2394766,25.908,34.036,36.83,1
Witch,wit,wit_13574,Training,CA,11,526543.2251,3653710.342,2007,3940.14,61.583,172.8,2.81,19.2,12,11.6,0.04112,0,0.062470425,0.13,4.8,6,11.6,0
Witch,wit,wit_14119,Training,CA,11,531544.4751,3652649.092,2007,2869.82,61.583,172.8,2.81,19.2,12,11.6,2.9218352,0.007682616,0.122066635,0.2359705,4.8,6,11.6,0
Witch,wit,wit_2185,Training,CA,11,513994.4751,3667459.092,2007,2315.29,12.467,1.4,0.11,1.6,1.2,0.6,7.6158733,0.168131809,0.325220581,0.2359026,0.4,0.6,0.6,0
Witch,wit,wit_2650,Training,CA,11,513904.4751,3666879.092,2007,2998,12.467,1.4,0.11,1.6,1.2,0.6,0.4596727,0.042655101,0.203320053,0.1923085,0.4,0.6,0.6,0
Witch,wit,wit_3261,Training,CA,11,513841.9751,3666206.592,2007,3899.35,12.467,1.4,0.11,1.6,1.2,0.6,0.430925,0.003714625,0.193488174,0.1733506,0.4,0.6,0.6,0
Witch,wit,wit_3264,Training,CA,11,513744.4751,3666029.092,2007,3958.41,12.467,1.4,0.11,1.6,1.2,0.6,0.2423526,0,0.067476097,0.1775271,0.4,0.6,0.6,0
Witch,wit,wit_5411,Training,CA,11,513264.4751,3663579.092,2007,3914.88,62.017,59,0.95,14.4,10,6.4,0.1619316,0,0.031965435,0.2080791,3.6,5,6.4,0
Witch,wit,wit_5512,Training,CA,11,513444.4751,3663139.092,2007,3642.32,62.017,59,0.95,14.4,10,6.4,7.8881054,0.040167403,0.277903229,0.1600004,3.6,5,6.4,0
Witch,wit,wit_6566,Training,CA,11,505164.4751,3661944.092,2007,2773.1,55.117,54.6,0.99,8.8,5.2,4.2,0.1445048,0,0.057471664,0.16,2.2,2.6,4.2,0
Witch,wit,wit_6568,Training,CA,11,505204.4751,3661829.092,2007,2679.1,55.117,54.6,0.99,8.8,5.2,4.2,0.3828579,0.008485114,0.175521668,0.2099358,2.2,2.6,4.2,0
Witch,wit,wit_6581,Training,CA,11,505050.7251,3661835.342,2007,2884.76,55.117,54.6,0.99,8.8,5.2,4.2,0.0467667,0.006416215,0.027890146,0.1600001,2.2,2.6,4.2,0
Witch,wit,wit_6614,Training,CA,11,504834.4751,3661864.092,2007,3057.81,55.117,54.6,0.99,8.8,5.2,4.2,0.0946941,0.210214481,0.049589596,0.1600001,2.2,2.6,4.2,0
Witch,wit,wit_6685,Training,CA,11,505594.4751,3661784.092,2007,2336.2,55.117,54.6,0.99,8.8,5.2,4.2,0.2200588,0,0.097163765,0.1655239,2.2,2.6,4.2,0
Witch,wit,wit_7123,Training,CA,11,507406.9751,3661151.592,2007,909.99128,55.117,54.6,0.99,8.8,5.2,4.2,0.1380455,0,0.103058014,0.1600001,2.2,2.6,4.2,0
Witch,wit,wit_7149,Training,CA,11,506539.4751,3661124.092,2007,968.24743,55.117,54.6,0.99,8.8,5.2,4.2,0.3843572,0.000855444,0.025896687,0.16,2.2,2.6,4.2,0
Witch,wit,wit_7253,Training,CA,11,508574.4751,3661049.092,2007,1978.21,55.117,54.6,0.99,8.8,5.2,4.2,0.1061,0.177788162,0.294973785,0.16,2.2,2.6,4.2,0
Witch,wit,wit_7288,Training,CA,11,507944.4751,3661059.092,2007,1178.43,55.117,54.6,0.99,8.8,5.2,4.2,1.1643682,0.017133936,0.122667381,0.2068876,2.2,2.6,4.2,0
Witch,wit,wit_7414,Training,CA,11,506414.4751,3660839.092,2007,816.341536,3.933,8.2,2.08,6.4,4,3.4,0.5049952,0.086463528,0.291077148,0.2219271,1.6,2,3.4,0
Witch,wit,wit_7414,Training,CA,11,506414.4751,3660839.092,2007,816.341536,55.117,54.6,0.99,8.8,5.2,4.2,0.5049952,0.086463528,0.291077148,0.2219271,2.2,2.6,4.2,0
Witch,wit,wit_7496,Training,CA,11,518876.9751,3660739.092,2007,3661.91,62.017,59,0.95,14.4,10,6.4,0.1509739,0,0.155979248,0.2700001,3.6,5,6.4,0
Witch,wit,wit_7505,Training,CA,11,515414.4751,3660769.092,2007,2301.4,23,30.4,1.32,7.2,6.8,6.2,0.2203462,0,0.033341263,0.2585552,1.8,3.4,6.2,0
Witch,wit,wit_7505,Training,CA,11,515414.4751,3660769.092,2007,2301.4,62.017,59,0.95,14.4,10,6.4,0.2203462,0,0.033341263,0.2585552,3.6,5,6.4,0
Witch,wit,wit_7506,Training,CA,11,515521.9751,3660796.592,2007,2175.85,23,30.4,1.32,7.2,6.8,6.2,6.6172843,0.017346897,0.233056717,0.2049331,1.8,3.4,6.2,0
Witch,wit,wit_7506,Training,CA,11,515521.9751,3660796.592,2007,2175.85,62.017,59,0.95,14.4,10,6.4,6.6172843,0.017346897,0.233056717,0.2049331,3.6,5,6.4,0
Witch,wit,wit_7536,Training,CA,11,507281.9751,3660716.592,2007,398.707361,11.817,26.8,2.27,16.8,13.2,12.2,0.1895429,0.087870817,0.267195038,0.183413,4.2,6.6,12.2,1
Witch,wit,wit_7536,Training,CA,11,507281.9751,3660716.592,2007,398.707361,3.933,8.2,2.08,6.4,4,3.4,0.1895429,0.087870817,0.267195038,0.183413,1.6,2,3.4,0
Witch,wit,wit_7536,Training,CA,11,507281.9751,3660716.592,2007,398.707361,55.117,54.6,0.99,8.8,5.2,4.2,0.1895429,0.087870817,0.267195038,0.183413,2.2,2.6,4.2,0
Witch,wit,wit_7621,Training,CA,11,504204.4751,3660679.092,2007,3329.31,55.117,54.6,0.99,8.8,5.2,4.2,0.2978368,0.030902557,0.271868622,0.1903089,2.2,2.6,4.2,0
Witch,wit,wit_7643,Training,CA,11,507504.4751,3660619.092,2007,604.46878,3.933,8.2,2.08,6.4,4,3.4,1.3291222,0.15690486,0.323949646,0.1600001,1.6,2,3.4,0
Witch,wit,wit_7643,Training,CA,11,507504.4751,3660619.092,2007,604.46878,55.117,54.6,0.99,8.8,5.2,4.2,1.3291222,0.15690486,0.323949646,0.1600001,2.2,2.6,4.2,0
Witch,wit,wit_7693,Training,CA,11,504491.9751,3660551.592,2007,2997.48,55.117,54.6,0.99,8.8,5.2,4.2,0.3787722,0.026686788,0.266807983,0.1631708,2.2,2.6,4.2,0
Witch,wit,wit_7856,Training,CA,11,508806.9751,3660311.592,2007,2267.28,3.933,8.2,2.08,6.4,4,3.4,0.0508053,0.09479084,0.227062836,0.16,1.6,2,3.4,0
Witch,wit,wit_7856,Training,CA,11,508806.9751,3660311.592,2007,2267.28,55.117,54.6,0.99,8.8,5.2,4.2,0.0508053,0.09479084,0.227062836,0.16,2.2,2.6,4.2,0
Witch,wit,wit_7890,Training,CA,11,503901.9751,3660576.592,2007,3731.06,55.117,54.6,0.99,8.8,5.2,4.2,0.0612818,0.124898672,0.303019836,0.2118068,2.2,2.6,4.2,0
Witch,wit,wit_8251,Training,CA,11,508991.9751,3659816.592,2007,2430.45,3.933,8.2,2.08,6.4,4,3.4,0.1628556,0.031766026,0.201795563,0.16,1.6,2,3.4,0
Witch,wit,wit_8251,Training,CA,11,508991.9751,3659816.592,2007,2430.45,55.117,54.6,0.99,8.8,5.2,4.2,0.1628556,0.031766026,0.201795563,0.16,2.2,2.6,4.2,0
Witch,wit,wit_8339,Training,CA,11,518474.4751,3659769.092,2007,3994.86,62.017,59,0.95,14.4,10,6.4,0.6278471,0.002825243,0.192198685,0.2535209,3.6,5,6.4,0
Witch,wit,wit_8401,Training,CA,11,509024.4751,3659759.092,2007,2525.59,3.933,8.2,2.08,6.4,4,3.4,0.2519923,0.112463856,0.275443848,0.1600001,1.6,2,3.4,0
Witch,wit,wit_8401,Training,CA,11,509024.4751,3659759.092,2007,2525.59,55.117,54.6,0.99,8.8,5.2,4.2,0.2519923,0.112463856,0.275443848,0.1600001,2.2,2.6,4.2,0
Witch,wit,wit_8590,Training,CA,11,514704.4751,3659824.092,2007,3633.78,23,30.4,1.32,7.2,6.8,6.2,0.8153826,0.00061405,0.039871826,0.2170971,1.8,3.4,6.2,0
Witch,wit,wit_8590,Training,CA,11,514704.4751,3659824.092,2007,3633.78,62.017,59,0.95,14.4,10,6.4,0.8153826,0.00061405,0.039871826,0.2170971,3.6,5,6.4,0
Witch,wit,wit_8891,Training,CA,11,508969.4751,3659424.092,2007,2653.34,3.933,8.2,2.08,6.4,4,3.4,1.3059952,0.042225752,0.147478653,0.1689328,1.6,2,3.4,0
Witch,wit,wit_8891,Training,CA,11,508969.4751,3659424.092,2007,2653.34,55.117,54.6,0.99,8.8,5.2,4.2,1.3059952,0.042225752,0.147478653,0.1689328,2.2,2.6,4.2,0
Witch,wit,wit_8947,Training,CA,11,509934.4751,3659069.092,2007,3829.26,55.117,54.6,0.99,8.8,5.2,4.2,1.1788501,0.003647623,0.216652084,0.1661229,2.2,2.6,4.2,0
Witch,wit,wit_9305,Training,CA,11,509234.4751,3659099.092,2007,3041.49,3.933,8.2,2.08,6.4,4,3.4,0.2429739,0.002508948,0.173745514,0.1600001,1.6,2,3.4,0
Witch,wit,wit_9305,Training,CA,11,509234.4751,3659099.092,2007,3041.49,55.117,54.6,0.99,8.8,5.2,4.2,0.2429739,0.002508948,0.173745514,0.1600001,2.2,2.6,4.2,0
Wallow,wlw,wlw_45357,Test,AZ,12,660343.3581,3727458.835,2011,67.5486909,1.5,42.1,28.098,63,54,39,1.819213,0.066777091,0.373290863,0,15.75,27,39,0
Wallow,wlw,wlw_45357,Test,AZ,12,660343.3581,3727458.835,2011,67.5486909,1,15.5,15.46,29,16,NaN,1.819213,0.066777091,0.373290863,0,7.25,8,NaN,0
Wallow,wlw,wlw_45357,Test,AZ,12,660343.3581,3727458.835,2011,67.5486909,1,17,16.984,25,16,NaN,1.819213,0.066777091,0.373290863,0,6.25,8,NaN,0
Wallow,wlw,wlw_45357,Test,AZ,12,660343.3581,3727458.835,2011,67.5486909,0.92,12.6,13.7110142,14,8,NaN,1.819213,0.066777091,0.373290863,0,3.5,4,NaN,0
Wallow,wlw,wlw_45553,Test,AZ,12,660408.3581,3727358.835,2011,143.436916,1.5,42.1,28.098,63,54,39,2.3255591,0.115890293,0.604176697,0,15.75,27,39,0
Wallow,wlw,wlw_45553,Test,AZ,12,660408.3581,3727358.835,2011,143.436916,1,15.5,15.46,29,16,NaN,2.3255591,0.115890293,0.604176697,0,7.25,8,NaN,0
Wallow,wlw,wlw_45553,Test,AZ,12,660408.3581,3727358.835,2011,143.436916,1,17,16.984,25,16,NaN,2.3255591,0.115890293,0.604176697,0,6.25,8,NaN,0
Wallow,wlw,wlw_45553,Test,AZ,12,660408.3581,3727358.835,2011,143.436916,0.92,12.6,13.7110142,14,8,NaN,2.3255591,0.115890293,0.604176697,0,3.5,4,NaN,0
Wallow,wlw,wlw_46217,Test,AZ,12,661118.3581,3727658.835,2011,955.156247,1.5,42.1,28.098,63,54,39,0.7153867,0.112606907,0.42820398,0,15.75,27,39,1
Wallow,wlw,wlw_46217,Test,AZ,12,661118.3581,3727658.835,2011,955.156247,1,15.5,15.46,29,16,NaN,0.7153867,0.112606907,0.42820398,0,7.25,8,NaN,0
